gene	pc_outlier	pd_outlier	sample_id	expression_in_log2tpm1	pc_high	is_top_5	SS18_fusion_partner	cluster	histology	num_total_samples	Is_a_cancer_gene?	Is a TH druggable gene?	n_ss_samples_with_upoutlier	pct_ss_samples_with_upoutlier
FOXC1	pc_up	NA	THR39_1361_S01	7.31496836469	5.62849569321	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
FOXC1	pc_up	NA	THR39_1362_S01	6.04023491675	5.62849569321	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
FOXC1	pc_up	NA	THR39_1365_S01	7.02901108666	5.62849569321	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
FOXC1	pc_up	NA	THR39_1366_S01	7.30988557099	5.62849569321	top5	SSX1	2	NA	36	FALSE	FALSE	16	44.44444444444444
FOXC1	pc_up	NA	THR39_1367_S01	6.9476661568	5.62849569321	top5	SSX1	2	NA	36	FALSE	FALSE	16	44.44444444444444
FOXC1	pc_up	NA	THR39_1371_S01	6.78070379397	5.62849569321	top5	SSX1	2	NA	36	FALSE	FALSE	16	44.44444444444444
FOXC1	pc_up	NA	THR39_1375_S01	7.30378074818	5.62849569321	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
FOXC1	pc_up	NA	THR39_1377_S01	6.66163560234	5.62849569321	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
FOXC1	pc_up	NA	THR31_1386_S01	6.38180248317	5.62849569321	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
FOXC1	pc_up	NA	THR31_1392_S01	6.53822773974	5.62849569321	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
FOXC1	pc_up	NA	TH27_0976_S01	6.59335377098	5.62849569321	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
FOXC1	pc_up	NA	THR39_1368_S01	6.21529030565	5.62849569321	top5	SSX2	1	NA	36	FALSE	FALSE	16	44.44444444444444
FOXC1	pc_up	NA	THR39_1369_S01	8.75271514575	5.62849569321	top5	SSX2	1	NA	36	FALSE	FALSE	16	44.44444444444444
NOTUM	pc_up	NA	TCGA-MJ-A850-01	6.0442093252	2.80185246468	top5	SSX1	2	monophasic	36	FALSE	FALSE	16	44.44444444444444
NOTUM	pc_up	NA	TCGA-DX-A7EO-01	5.46598482389	2.80185246468	top5	SSX2	2	biphasic	36	FALSE	FALSE	16	44.44444444444444
NOTUM	pc_up	NA	TCGA-WK-A8XT-01	5.38755038625	2.80185246468	top5	SSX2	1	monophasic	36	FALSE	FALSE	16	44.44444444444444
NOTUM	pc_up	pd_up	TCGA-Z4-AAPF-01	5.76073263547	2.80185246468	top5	SSX2	1	poorly differentiated	36	FALSE	FALSE	16	44.44444444444444
NOTUM	pc_up	NA	TH03_0112_S01	6.43746079951	2.80185246468	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
NOTUM	pc_up	NA	TH03_0112_S02	5.88337643667	2.80185246468	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
NOTUM	pc_up	NA	THR39_1362_S01	7.50866633534	2.80185246468	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
NOTUM	pc_up	NA	THR39_1363_S01	6.32804655627	2.80185246468	top5	SSX1	3	NA	36	FALSE	FALSE	16	44.44444444444444
NOTUM	pc_up	NA	THR39_1364_S01	6.73944309777	2.80185246468	top5	SSX1	3	NA	36	FALSE	FALSE	16	44.44444444444444
NOTUM	pc_up	NA	THR39_1365_S01	6.32624970084	2.80185246468	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
NOTUM	pc_up	NA	THR39_1366_S01	7.11862966609	2.80185246468	top5	SSX1	2	NA	36	FALSE	FALSE	16	44.44444444444444
NOTUM	pc_up	NA	THR39_1371_S01	6.08172309064	2.80185246468	top5	SSX1	2	NA	36	FALSE	FALSE	16	44.44444444444444
NOTUM	pc_up	NA	THR39_1377_S01	6.03562390973	2.80185246468	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
NOTUM	pc_up	NA	THR31_1392_S01	5.78267065868	2.80185246468	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
NOTUM	pc_up	NA	THR39_1374_S01	6.61955973778	2.80185246468	top5	SSX2	3	NA	36	FALSE	FALSE	16	44.44444444444444
NOTUM	pc_up	NA	TCGA-DX-A7EQ-01	5.70598066395	2.80185246468	top5	NA	2	monophasic	36	FALSE	FALSE	16	44.44444444444444
OLFML1	pc_up	NA	TCGA-FX-A8OO-01	6.41074207878	5.35084342957	top5	SSX2	3	poorly differentiated	36	FALSE	FALSE	16	44.44444444444444
OLFML1	pc_up	NA	TCGA-WK-A8XT-01	6.01122213593	5.35084342957	top5	SSX2	1	monophasic	36	FALSE	FALSE	16	44.44444444444444
OLFML1	pc_up	NA	TH03_0112_S01	6.22342254993	5.35084342957	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
OLFML1	pc_up	NA	THR39_1363_S01	6.7828016877	5.35085058212	top5	SSX1	3	NA	36	FALSE	FALSE	16	44.44444444444444
OLFML1	pc_up	NA	THR39_1364_S01	6.95501050522	5.35085058212	top5	SSX1	3	NA	36	FALSE	FALSE	16	44.44444444444444
OLFML1	pc_up	NA	THR39_1366_S01	6.05463144878	5.35085058212	top5	SSX1	2	NA	36	FALSE	FALSE	16	44.44444444444444
OLFML1	pc_up	NA	THR39_1370_S01	6.93345461191	5.35085058212	top5	SSX1	3	NA	36	FALSE	FALSE	16	44.44444444444444
OLFML1	pc_up	NA	THR39_1373_S01	6.46776855726	5.35085058212	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
OLFML1	pc_up	NA	THR39_1376_S01	6.88862149734	5.35085058212	top5	SSX1	3	NA	36	FALSE	FALSE	16	44.44444444444444
OLFML1	pc_up	NA	THR39_1377_S01	5.79675347697	5.35085058212	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
OLFML1	pc_up	NA	THR31_1386_S01	5.77056479197	5.35085058212	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
OLFML1	pc_up	NA	THR31_1392_S01	6.76062016107	5.35085058212	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
OLFML1	pc_up	NA	THR31_1393_S01	6.27015513877	5.35085058212	top5	SSX1	3	NA	36	FALSE	FALSE	16	44.44444444444444
OLFML1	pc_up	NA	TH03_0156_S01	6.68901954138	5.35084342957	top5	SSX1	3	NA	36	FALSE	FALSE	16	44.44444444444444
OLFML1	pc_up	NA	TH27_0976_S01	6.87860274152	5.35084342957	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
OLFML1	pc_up	NA	THR39_1374_S01	6.78659636189	5.35085058212	top5	SSX2	3	NA	36	FALSE	FALSE	16	44.44444444444444
TGFB2	pc_up	NA	TCGA-MJ-A850-01	6.38337048806	6.27245950699	top5	SSX1	2	monophasic	36	FALSE	FALSE	16	44.44444444444444
TGFB2	pc_up	NA	TCGA-WK-A8XT-01	7.01062200552	6.27245950699	top5	SSX2	1	monophasic	36	FALSE	FALSE	16	44.44444444444444
TGFB2	pc_up	NA	THR39_1361_S01	7.60050764535	6.27245950699	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
TGFB2	pc_up	NA	THR39_1363_S01	8.30888505741	6.27245950699	top5	SSX1	3	NA	36	FALSE	FALSE	16	44.44444444444444
TGFB2	pc_up	NA	THR39_1364_S01	8.75885612913	6.27245950699	top5	SSX1	3	NA	36	FALSE	FALSE	16	44.44444444444444
TGFB2	pc_up	NA	THR39_1370_S01	7.43254190039	6.27245950699	top5	SSX1	3	NA	36	FALSE	FALSE	16	44.44444444444444
TGFB2	pc_up	NA	THR39_1371_S01	6.55612281784	6.27245950699	top5	SSX1	2	NA	36	FALSE	FALSE	16	44.44444444444444
TGFB2	pc_up	NA	THR39_1373_S01	7.41540376207	6.27245950699	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
TGFB2	pc_up	NA	THR39_1375_S01	7.80857811791	6.27245950699	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
TGFB2	pc_up	NA	THR39_1376_S01	9.29794797262	6.27245950699	top5	SSX1	3	NA	36	FALSE	FALSE	16	44.44444444444444
TGFB2	pc_up	NA	THR39_1377_S01	7.0900065299	6.27245950699	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
TGFB2	pc_up	NA	THR31_1392_S01	9.28130414397	6.27245950699	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
TGFB2	pc_up	NA	TH27_0976_S01	6.44774448211	6.27245950699	top5	SSX1	1	NA	36	FALSE	FALSE	16	44.44444444444444
TGFB2	pc_up	NA	THR39_1368_S01	8.19387028477	6.27245950699	top5	SSX2	1	NA	36	FALSE	FALSE	16	44.44444444444444
TGFB2	pc_up	NA	THR39_1369_S01	7.40147687855	6.27245950699	top5	SSX2	1	NA	36	FALSE	FALSE	16	44.44444444444444
TGFB2	pc_up	NA	THR39_1374_S01	8.14969631949	6.27245950699	top5	SSX2	3	NA	36	FALSE	FALSE	16	44.44444444444444
CHST8	pc_up	NA	TCGA-MJ-A850-01	5.21065871135	2.23198342323	top5	SSX1	2	monophasic	36	FALSE	FALSE	15	41.66666666666667
CHST8	pc_up	NA	TCGA-DX-A7EO-01	5.45191186035	2.23198342323	top5	SSX2	2	biphasic	36	FALSE	FALSE	15	41.66666666666667
CHST8	pc_up	NA	TCGA-DX-A7ER-01	6.72479245925	2.23198342323	top5	SSX2	2	monophasic	36	FALSE	FALSE	15	41.66666666666667
CHST8	pc_up	NA	TCGA-DX-AB3C-01	5.98090440819	2.23198342323	top5	SSX2	2	monophasic	36	FALSE	FALSE	15	41.66666666666667
CHST8	pc_up	NA	TCGA-FX-A8OO-01	5.36071261808	2.23198342323	top5	SSX2	3	poorly differentiated	36	FALSE	FALSE	15	41.66666666666667
CHST8	pc_up	NA	TCGA-WK-A8XT-01	6.19846197791	2.23198342323	top5	SSX2	1	monophasic	36	FALSE	FALSE	15	41.66666666666667
CHST8	pc_up	NA	TH03_0112_S01	6.91372717301	2.23198342323	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
CHST8	pc_up	NA	TH03_0112_S02	6.44658708531	2.23198342323	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
CHST8	pc_up	NA	THR39_1366_S01	6.57757988767	2.23198342323	top5	SSX1	2	NA	36	FALSE	FALSE	15	41.66666666666667
CHST8	pc_up	NA	THR39_1370_S01	6.30396335625	2.23198342323	top5	SSX1	3	NA	36	FALSE	FALSE	15	41.66666666666667
CHST8	pc_up	NA	THR31_1386_S01	7.10862899611	2.23198342323	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
CHST8	pc_up	NA	THR31_1393_S01	5.35931031689	2.23198342323	top5	SSX1	3	NA	36	FALSE	FALSE	15	41.66666666666667
CHST8	pc_up	NA	THR39_1368_S01	5.8887432489	2.23198342323	top5	SSX2	1	NA	36	FALSE	FALSE	15	41.66666666666667
CHST8	pc_up	NA	THR39_1372_S01	6.11290859963	2.23198342323	top5	SSX2	2	NA	36	FALSE	FALSE	15	41.66666666666667
CHST8	pc_up	NA	TCGA-DX-A7EQ-01	6.30524322635	2.23198342323	top5	NA	2	monophasic	36	FALSE	FALSE	15	41.66666666666667
GPR162	pc_up	NA	TCGA-DX-A7ER-01	6.0757301541	5.39201211929	top5	SSX2	2	monophasic	36	FALSE	FALSE	15	41.66666666666667
GPR162	pc_up	NA	TCGA-DX-AB3C-01	5.70048808414	5.39201211929	top5	SSX2	2	monophasic	36	FALSE	FALSE	15	41.66666666666667
GPR162	pc_up	NA	TCGA-Z4-AAPF-01	5.67440349874	5.39201211929	top5	SSX2	1	poorly differentiated	36	FALSE	FALSE	15	41.66666666666667
GPR162	pc_up	NA	TH03_0112_S01	6.6550655512	5.39201211929	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
GPR162	pc_up	NA	TH03_0112_S02	5.91957844594	5.39201211929	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
GPR162	pc_up	NA	THR39_1360_S01	6.23591848756	5.39476823807	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
GPR162	pc_up	NA	THR39_1362_S01	6.39042694119	5.39476823807	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
GPR162	pc_up	NA	THR39_1364_S01	6.21529030565	5.39476823807	top5	SSX1	3	NA	36	FALSE	FALSE	15	41.66666666666667
GPR162	pc_up	NA	THR39_1371_S01	6.19849415364	5.39476823807	top5	SSX1	2	NA	36	FALSE	FALSE	15	41.66666666666667
GPR162	pc_up	NA	THR39_1373_S01	5.63343121036	5.39476823807	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
GPR162	pc_up	NA	THR39_1376_S01	5.61588707392	5.39476823807	top5	SSX1	3	NA	36	FALSE	FALSE	15	41.66666666666667
GPR162	pc_up	NA	TH27_0976_S01	6.57682443128	5.39201211929	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
GPR162	pc_up	NA	THR39_1368_S01	6.77122533639	5.39476823807	top5	SSX2	1	NA	36	FALSE	FALSE	15	41.66666666666667
GPR162	pc_up	NA	THR39_1372_S01	7.07617425672	5.39476823807	top5	SSX2	2	NA	36	FALSE	FALSE	15	41.66666666666667
GPR162	pc_up	NA	TCGA-DX-A7EQ-01	6.68775006935	5.39201211929	top5	NA	2	monophasic	36	FALSE	FALSE	15	41.66666666666667
PRPH	pc_up	NA	TCGA-MJ-A850-01	5.84067344438	3.51285433769	top5	SSX1	2	monophasic	36	FALSE	FALSE	15	41.66666666666667
PRPH	pc_up	NA	TCGA-DX-A7ER-01	6.91291134984	3.51285433769	top5	SSX2	2	monophasic	36	FALSE	FALSE	15	41.66666666666667
PRPH	pc_up	NA	TCGA-DX-AB3C-01	10.10111313	3.51285433769	top5	SSX2	2	monophasic	36	FALSE	FALSE	15	41.66666666666667
PRPH	pc_up	NA	TCGA-WK-A8XT-01	5.73501943349	3.51285433769	top5	SSX2	1	monophasic	36	FALSE	FALSE	15	41.66666666666667
PRPH	pc_up	NA	THR39_1361_S01	8.55788486495	3.51285433769	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
PRPH	pc_up	NA	THR39_1362_S01	6.05549936581	3.51285433769	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
PRPH	pc_up	NA	THR39_1365_S01	8.30140473756	3.51285433769	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
PRPH	pc_up	NA	THR39_1367_S01	6.97785230797	3.51285433769	top5	SSX1	2	NA	36	FALSE	FALSE	15	41.66666666666667
PRPH	pc_up	NA	THR39_1370_S01	5.76181714251	3.51285433769	top5	SSX1	3	NA	36	FALSE	FALSE	15	41.66666666666667
PRPH	pc_up	NA	THR39_1373_S01	5.95419631039	3.51285433769	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
PRPH	pc_up	NA	THR39_1376_S01	7.61926626849	3.51285433769	top5	SSX1	3	NA	36	FALSE	FALSE	15	41.66666666666667
PRPH	pc_up	NA	THR39_1377_S01	8.98936611403	3.51285433769	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
PRPH	pc_up	NA	THR31_1393_S01	9.18485055412	3.51285433769	top5	SSX1	3	NA	36	FALSE	FALSE	15	41.66666666666667
PRPH	pc_up	NA	TH03_0156_S01	6.06651978143	3.51285433769	top5	SSX1	3	NA	36	FALSE	FALSE	15	41.66666666666667
PRPH	pc_up	NA	THR39_1374_S01	7.67560425264	3.51285433769	top5	SSX2	3	NA	36	FALSE	FALSE	15	41.66666666666667
TMEM132C	pc_up	NA	TCGA-FX-A8OO-01	5.58288988291	1.31863510609	top5	SSX2	3	poorly differentiated	36	FALSE	FALSE	15	41.66666666666667
TMEM132C	pc_up	NA	TCGA-WK-A8XT-01	5.45816627221	1.31863510609	top5	SSX2	1	monophasic	36	FALSE	FALSE	15	41.66666666666667
TMEM132C	pc_up	NA	TH03_0112_S02	5.8293421939	1.31863510609	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
TMEM132C	pc_up	NA	THR39_1360_S01	6.35737605547	1.31863510609	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
TMEM132C	pc_up	NA	THR39_1361_S01	5.92481250361	1.31863510609	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
TMEM132C	pc_up	NA	THR39_1362_S01	6.70210340663	1.31863510609	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
TMEM132C	pc_up	NA	THR39_1363_S01	6.87442813168	1.31863510609	top5	SSX1	3	NA	36	FALSE	FALSE	15	41.66666666666667
TMEM132C	pc_up	NA	THR39_1364_S01	8.03848007994	1.31863510609	top5	SSX1	3	NA	36	FALSE	FALSE	15	41.66666666666667
TMEM132C	pc_up	NA	THR39_1371_S01	6.24317398347	1.31863510609	top5	SSX1	2	NA	36	FALSE	FALSE	15	41.66666666666667
TMEM132C	pc_up	NA	THR39_1373_S01	6.15015345525	1.31863510609	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
TMEM132C	pc_up	NA	THR31_1386_S01	7.45030398982	1.31863510609	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
TMEM132C	pc_up	NA	THR31_1392_S01	6.02502879449	1.31863510609	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
TMEM132C	pc_up	NA	TH27_0976_S01	6.00831656373	1.31863510609	top5	SSX1	1	NA	36	FALSE	FALSE	15	41.66666666666667
TMEM132C	pc_up	NA	THR39_1369_S01	5.62058641045	1.31863510609	top5	SSX2	1	NA	36	FALSE	FALSE	15	41.66666666666667
TMEM132C	pc_up	NA	THR39_1374_S01	6.33163356717	1.31863510609	top5	SSX2	3	NA	36	FALSE	FALSE	15	41.66666666666667
BMP5	pc_up	NA	TCGA-WK-A8XT-01	6.34158397238	0.952667415142	top5	SSX2	1	monophasic	36	FALSE	FALSE	14	38.88888888888889
BMP5	pc_up	NA	TH03_0112_S01	6.4013915448	0.952667415142	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
BMP5	pc_up	NA	TH03_0112_S02	5.61765111943	0.952667415142	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
BMP5	pc_up	NA	THR39_1361_S01	6.12680770314	0.952667415142	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
BMP5	pc_up	NA	THR39_1363_S01	7.61588707392	0.952667415142	top5	SSX1	3	NA	36	FALSE	FALSE	14	38.88888888888889
BMP5	pc_up	NA	THR39_1365_S01	6.34145210748	0.952667415142	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
BMP5	pc_up	NA	THR39_1366_S01	8.71108186231	0.952667415142	top5	SSX1	2	NA	36	FALSE	FALSE	14	38.88888888888889
BMP5	pc_up	NA	THR39_1367_S01	8.49265437102	0.952667415142	top5	SSX1	2	NA	36	FALSE	FALSE	14	38.88888888888889
BMP5	pc_up	NA	THR39_1375_S01	6.4053116826	0.952667415142	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
BMP5	pc_up	NA	THR39_1377_S01	6.32606989215	0.952667415142	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
BMP5	pc_up	NA	THR31_1386_S01	5.98139603197	0.952667415142	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
BMP5	pc_up	NA	THR31_1392_S01	8.14445431393	0.952667415142	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
BMP5	pc_up	NA	THR39_1374_S01	7.90809234082	0.952667415142	top5	SSX2	3	NA	36	FALSE	FALSE	14	38.88888888888889
BMP5	pc_up	NA	THR39_1378_S01	4.80374366851	0.952667415142	top5	SSX2	2	NA	36	FALSE	FALSE	14	38.88888888888889
DLX5	pc_up	NA	TCGA-X6-A8C7-01	6.69993140663	4.3435459137	top5	SSX1	1	biphasic	36	FALSE	FALSE	14	38.88888888888889
DLX5	pc_up	NA	TCGA-DX-A7EO-01	5.9025985014	4.3435459137	top5	SSX2	2	biphasic	36	FALSE	FALSE	14	38.88888888888889
DLX5	pc_up	NA	TCGA-DX-AB3C-01	7.85533787076	4.3435459137	top5	SSX2	2	monophasic	36	FALSE	FALSE	14	38.88888888888889
DLX5	pc_up	NA	THR39_1361_S01	7.07980475464	4.34596967697	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
DLX5	pc_up	NA	THR39_1362_S01	7.83844759255	4.34596967697	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
DLX5	pc_up	NA	THR39_1365_S01	6.28817396811	4.34596967697	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
DLX5	pc_up	NA	THR39_1366_S01	7.3851721572	4.34596967697	top5	SSX1	2	NA	36	FALSE	FALSE	14	38.88888888888889
DLX5	pc_up	NA	THR39_1367_S01	7.22409817231	4.34596967697	top5	SSX1	2	NA	36	FALSE	FALSE	14	38.88888888888889
DLX5	pc_up	NA	THR39_1371_S01	5.9527994779	4.34596967697	top5	SSX1	2	NA	36	FALSE	FALSE	14	38.88888888888889
DLX5	pc_up	NA	THR39_1375_S01	6.60910484662	4.34596967697	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
DLX5	pc_up	NA	THR39_1377_S01	8.43354371401	4.34596967697	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
DLX5	pc_up	NA	THR31_1386_S01	6.73768676141	4.34596967697	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
DLX5	pc_up	pd_up	TH27_0976_S01	8.54028305457	4.3435459137	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
DLX5	pc_up	NA	THR39_1378_S01	4.6340123564	4.34596967697	top5	SSX2	2	NA	36	FALSE	FALSE	14	38.88888888888889
FBN2	pc_up	NA	TCGA-X6-A8C7-01	8.06628746513	3.44944620132	top5	SSX1	1	biphasic	36	FALSE	FALSE	14	38.88888888888889
FBN2	pc_up	NA	TCGA-DX-A7EO-01	5.26605260905	3.44944620132	top5	SSX2	2	biphasic	36	FALSE	FALSE	14	38.88888888888889
FBN2	pc_up	NA	TCGA-DX-AB3C-01	5.91744765738	3.44944620132	top5	SSX2	2	monophasic	36	FALSE	FALSE	14	38.88888888888889
FBN2	pc_up	NA	TH03_0112_S01	5.74577514949	3.44944620132	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
FBN2	pc_up	NA	THR39_1360_S01	7.33333427813	3.44944620132	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
FBN2	pc_up	NA	THR39_1361_S01	6.1773198665	3.44944620132	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
FBN2	pc_up	NA	THR39_1362_S01	6.80658184262	3.44944620132	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
FBN2	pc_up	NA	THR39_1366_S01	6.00921278681	3.44944620132	top5	SSX1	2	NA	36	FALSE	FALSE	14	38.88888888888889
FBN2	pc_up	NA	THR39_1375_S01	6.57061472176	3.44944620132	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
FBN2	pc_up	NA	THR39_1377_S01	6.28021399581	3.44944620132	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
FBN2	pc_up	NA	THR31_1386_S01	9.98463207009	3.44944620132	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
FBN2	pc_up	NA	TH27_0976_S01	7.41717741191	3.44944620132	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
FBN2	pc_up	NA	THR39_1368_S01	6.23112515788	3.44944620132	top5	SSX2	1	NA	36	FALSE	FALSE	14	38.88888888888889
FBN2	pc_up	NA	THR39_1369_S01	5.78371855779	3.44944620132	top5	SSX2	1	NA	36	FALSE	FALSE	14	38.88888888888889
KCNQ2	pc_up	NA	TCGA-MJ-A850-01	5.92787261371	1.43852698803	top5	SSX1	2	monophasic	36	FALSE	FALSE	14	38.88888888888889
KCNQ2	pc_up	NA	TCGA-DX-A7ER-01	5.60913645754	1.43852698803	top5	SSX2	2	monophasic	36	FALSE	FALSE	14	38.88888888888889
KCNQ2	pc_up	NA	TCGA-WK-A8XT-01	6.34197914742	1.43852698803	top5	SSX2	1	monophasic	36	FALSE	FALSE	14	38.88888888888889
KCNQ2	pc_up	pd_up	TCGA-Z4-AAPF-01	6.09829317168	1.43852698803	top5	SSX2	1	poorly differentiated	36	FALSE	FALSE	14	38.88888888888889
KCNQ2	pc_up	NA	TH03_0112_S01	7.45450493756	1.43852698803	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
KCNQ2	pc_up	NA	TH03_0112_S02	6.55688918973	1.43852698803	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
KCNQ2	pc_up	NA	THR39_1362_S01	6.89105457835	1.43852698803	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
KCNQ2	pc_up	NA	THR39_1371_S01	6.45417589319	1.43852698803	top5	SSX1	2	NA	36	FALSE	FALSE	14	38.88888888888889
KCNQ2	pc_up	NA	THR31_1386_S01	6.33073765021	1.43852698803	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
KCNQ2	pc_up	NA	THR39_1368_S01	6.83932978216	1.43852698803	top5	SSX2	1	NA	36	FALSE	FALSE	14	38.88888888888889
KCNQ2	pc_up	NA	THR39_1369_S01	6.19692173382	1.43852698803	top5	SSX2	1	NA	36	FALSE	FALSE	14	38.88888888888889
KCNQ2	pc_up	NA	THR39_1372_S01	6.95058505683	1.43852698803	top5	SSX2	2	NA	36	FALSE	FALSE	14	38.88888888888889
KCNQ2	pc_up	NA	THR39_1378_S01	4.27426166126	1.43852698803	top5	SSX2	2	NA	36	FALSE	FALSE	14	38.88888888888889
KCNQ2	pc_up	NA	TCGA-DX-A7EQ-01	6.1695649395	1.43852698803	top5	NA	2	monophasic	36	FALSE	FALSE	14	38.88888888888889
MMP23B	pc_up	NA	TCGA-DX-AB3B-01	5.74522541411	5.15167760849	top5	SSX1	2	monophasic	36	FALSE	FALSE	14	38.88888888888889
MMP23B	pc_up	NA	TCGA-DX-A7EO-01	7.15703523901	5.15167760849	top5	SSX2	2	biphasic	36	FALSE	FALSE	14	38.88888888888889
MMP23B	pc_up	NA	TCGA-DX-AB3C-01	5.8669121425	5.15167760849	top5	SSX2	2	monophasic	36	FALSE	FALSE	14	38.88888888888889
MMP23B	pc_up	NA	TCGA-Z4-AAPF-01	6.42121811044	5.15167760849	top5	SSX2	1	poorly differentiated	36	FALSE	FALSE	14	38.88888888888889
MMP23B	pc_up	NA	THR39_1362_S01	6.5290400561	5.15305376053	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
MMP23B	pc_up	NA	THR39_1370_S01	5.62848199438	5.15305376053	top5	SSX1	3	NA	36	FALSE	FALSE	14	38.88888888888889
MMP23B	pc_up	NA	THR39_1375_S01	5.83111719462	5.15305376053	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
MMP23B	pc_up	NA	THR39_1376_S01	6.50509697503	5.15305376053	top5	SSX1	3	NA	36	FALSE	FALSE	14	38.88888888888889
MMP23B	pc_up	NA	THR39_1377_S01	6.4372943315	5.15305376053	top5	SSX1	1	NA	36	FALSE	FALSE	14	38.88888888888889
